wrapperType,kind,artistId,collectionId,trackId,artistName,collectionName,trackName,collectionCensoredName,trackCensoredName,artistViewUrl,collectionViewUrl,trackViewUrl,previewUrl,artworkUrl30,artworkUrl60,artworkUrl100,collectionPrice,trackPrice,releaseDate,collectionExplicitness,trackExplicitness,discCount,discNumber,trackCount,trackNumber,trackTimeMillis,country,currency,primaryGenreName,isStreamable,collectionArtistId,collectionArtistName,contentAdvisoryRating,collectionArtistViewUrl
track,song,82353985,1016089327,1016089347,EnMass,A State of Trance 500 (Mixed Version),Cq (Seek You) [Mix Cut],A State of Trance 500 (Mixed Version),Cq (Seek You) [Mix Cut],https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-mix-cut/1016089327?i=1016089347&uo=4,https://music.apple.com/us/album/cq-seek-you-mix-cut/1016089327?i=1016089347&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/8f/94/6b/8f946be9-0d22-8b5f-60f7-5117315171b7/mzaf_14710876239824807652.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/5d/e5/97/5de597f3-57f0-b81a-0733-89596ef4345f/8717306979665.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/5d/e5/97/5de597f3-57f0-b81a-0733-89596ef4345f/8717306979665.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music1/v4/5d/e5/97/5de597f3-57f0-b81a-0733-89596ef4345f/8717306979665.png/100x100bb.jpg,,,2011-04-15T12:00:00Z,notExplicit,notExplicit,5,1,14,6,282347,USA,USD,Trance,True,17976294.0,"Armin van Buuren, Paul Oakenfold, Markus Schulz, Cosmic Gate & Andy Moor",,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,82353985,430648994,430649099,EnMass,"A State of Trance 500 (Mixed by Armin van Buuren, Paul Oakenfold, Cosmic Gate And More)",CQ (Seek You) (Original Mix),"A State of Trance 500 (Mixed by Armin van Buuren, Paul Oakenfold, Cosmic Gate And More)",CQ (Seek You) (Original Mix),https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-original-mix/430648994?i=430649099&uo=4,https://music.apple.com/us/album/cq-seek-you-original-mix/430648994?i=430649099&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/97/3d/4d/973d4db9-892d-1856-2500-562ffc0ba51c/mzaf_2994789894364406496.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/85/d1/ca/mzi.apayfmub.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/85/d1/ca/mzi.apayfmub.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/85/d1/ca/mzi.apayfmub.jpg/100x100bb.jpg,-1.0,0.99,2004-04-05T12:00:00Z,explicit,notExplicit,2,1,43,6,543115,USA,USD,Dance,True,17976294.0,"Armin van Buuren, Paul Oakenfold & Cosmic Gate",,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,79323490,79323530,79323488,En Mass,CQ (Seek You) / So Please - EP,CQ (Seek You),CQ (Seek You) / So Please - EP,CQ (Seek You),https://music.apple.com/us/artist/en-mass/79323490?uo=4,https://music.apple.com/us/album/cq-seek-you/79323530?i=79323488&uo=4,https://music.apple.com/us/album/cq-seek-you/79323530?i=79323488&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/7a/e4/31/7ae4319c-3326-9a45-b2e0-e6f28df15721/mzaf_4580568538812770899.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m08/d24/h05/mzi.fgycfncz.tif/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m08/d24/h05/mzi.fgycfncz.tif/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/y2005/m08/d24/h05/mzi.fgycfncz.tif/100x100bb.jpg,1.98,0.99,2004-04-05T12:00:00Z,notExplicit,notExplicit,1,1,2,1,543115,USA,USD,Dance,True,,,,
track,song,82353985,1343275561,1343275755,EnMass,"A State of Trance Episode 850, Pt. 2 (+ Xxl Guest Mix: Gareth Emery & Ashley Wallbridge)",Cq (Seek You) [The Cracken Remix],"A State of Trance Episode 850, Pt. 2 (+ Xxl Guest Mix: Gareth Emery & Ashley Wallbridge)",Cq (Seek You) [The Cracken Remix],https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1343275561?i=1343275755&uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1343275561?i=1343275755&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/8b/4e/de8b4e40-f569-0278-cfb4-d33a441efd5d/mzaf_14999037564350022453.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a9/a6/48/a9a64898-27ae-6d19-3946-fb4ecc1d1412/8718522190735.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a9/a6/48/a9a64898-27ae-6d19-3946-fb4ecc1d1412/8718522190735.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music124/v4/a9/a6/48/a9a64898-27ae-6d19-3946-fb4ecc1d1412/8718522190735.png/100x100bb.jpg,19.99,1.29,2018-02-01T12:00:00Z,notExplicit,notExplicit,2,1,32,24,169461,USA,USD,Trance,False,17976294.0,Armin van Buuren,,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,82353985,1016073251,1016073268,EnMass,"Universal Religion 2004 (Recorded At Amnesia, Ibiza) [Mixed By Armin van Buuren]",Cq (Seek You) [Mix Cut],"Universal Religion 2004 (Recorded At Amnesia, Ibiza) [Mixed By Armin van Buuren]",Cq (Seek You) [Mix Cut],https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-mix-cut/1016073251?i=1016073268&uo=4,https://music.apple.com/us/album/cq-seek-you-mix-cut/1016073251?i=1016073268&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/93/bf/52/93bf5279-81cb-83ed-28fc-d46467876c9d/mzaf_5932616563416249961.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/ca/a5/27/caa527c6-0f5f-1d80-a7ce-df3b10ae28de/8718522022340.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/ca/a5/27/caa527c6-0f5f-1d80-a7ce-df3b10ae28de/8718522022340.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music7/v4/ca/a5/27/caa527c6-0f5f-1d80-a7ce-df3b10ae28de/8718522022340.png/100x100bb.jpg,,,2004-05-31T12:00:00Z,notExplicit,notExplicit,1,1,14,11,265213,USA,USD,Trance,True,17976294.0,Armin van Buuren,,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,82353985,1336022984,1336022992,EnMass,CQ (Seek You) [The Cracken Remix] - Single,CQ (Seek You) [The Cracken Remix],CQ (Seek You) [The Cracken Remix] - Single,CQ (Seek You) [The Cracken Remix],https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1336022984?i=1336022992&uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1336022984?i=1336022992&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/83/d0/3c/83d03c50-a30f-b0ca-d812-2c7153d861eb/mzaf_1509554427774747988.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/1f/66/f7/1f66f730-0149-20a7-74a9-5d2943f09da6/8718522185526.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/1f/66/f7/1f66f730-0149-20a7-74a9-5d2943f09da6/8718522185526.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/1f/66/f7/1f66f730-0149-20a7-74a9-5d2943f09da6/8718522185526.png/100x100bb.jpg,1.29,1.29,2018-02-02T12:00:00Z,notExplicit,notExplicit,1,1,1,1,206970,USA,USD,Trance,True,,,,
track,song,82353985,640603802,640603972,EnMass,Universal Religion 2 (Live from Armada At Ibiza 2004),CQ (Seek You),Universal Religion 2 (Live from Armada At Ibiza 2004),CQ (Seek You),https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you/640603802?i=640603972&uo=4,https://music.apple.com/us/album/cq-seek-you/640603802?i=640603972&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/61/62/00/61620089-a7d8-db9c-ee1f-2ed827115022/mzaf_15673421215983887093.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/5e/13/50/5e135082-a454-71b3-ead1-695a5cfcf6c7/8718522022357.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/5e/13/50/5e135082-a454-71b3-ead1-695a5cfcf6c7/8718522022357.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music/v4/5e/13/50/5e135082-a454-71b3-ead1-695a5cfcf6c7/8718522022357.jpg/100x100bb.jpg,8.99,1.29,2004-04-05T12:00:00Z,notExplicit,notExplicit,1,1,15,11,543115,USA,USD,Trance,True,17976294.0,Armin van Buuren,,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,82353985,1130479961,1130480733,EnMass,"A State of Trance Classics, Vol. 11 (The Full Unmixed Versions)",CQ (Seek You),"A State of Trance Classics, Vol. 11 (The Full Unmixed Versions)",CQ (Seek You),https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you/1130479961?i=1130480733&uo=4,https://music.apple.com/us/album/cq-seek-you/1130479961?i=1130480733&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview18/v4/fd/da/c7/fddac798-889b-09b5-1f48-8beabf179a02/mzaf_6811186906117444567.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/17/54/31/17543118-f600-a80b-1354-e62451158834/dj.mihijojn.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/17/54/31/17543118-f600-a80b-1354-e62451158834/dj.mihijojn.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music60/v4/17/54/31/17543118-f600-a80b-1354-e62451158834/dj.mihijojn.jpg/100x100bb.jpg,11.99,1.29,2004-04-05T12:00:00Z,notExplicit,notExplicit,2,2,18,6,534015,USA,USD,Trance,True,17976294.0,Armin van Buuren,,https://music.apple.com/us/artist/armin-van-buuren/17976294?uo=4
track,song,82353985,1357406066,1357406828,EnMass,Who’s Afraid Of 138?! 2018,Cq (Seek You) [The Cracken Remix],Who’s Afraid Of 138?! 2018,Cq (Seek You) [The Cracken Remix],https://music.apple.com/us/artist/enmass/82353985?uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1357406066?i=1357406828&uo=4,https://music.apple.com/us/album/cq-seek-you-the-cracken-remix/1357406066?i=1357406828&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/25/9a/99/259a994d-1538-e592-42b7-078b1d5a891b/mzaf_7369315472376561372.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/fe/d2/80/fed280ea-c28f-6a84-f8cb-bd8d53b0c996/8718522196041.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/fe/d2/80/fed280ea-c28f-6a84-f8cb-bd8d53b0c996/8718522196041.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/fe/d2/80/fed280ea-c28f-6a84-f8cb-bd8d53b0c996/8718522196041.png/100x100bb.jpg,6.99,1.29,2018-02-02T12:00:00Z,notExplicit,notExplicit,1,1,30,23,206970,USA,USD,Trance,True,92345680.0,Various Artists,,
track,song,1501896165,1442666576,1442667022,The Outsiders,CQ,CQ,CQ,CQ,https://music.apple.com/us/artist/the-outsiders/1501896165?uo=4,https://music.apple.com/us/album/cq/1442666576?i=1442667022&uo=4,https://music.apple.com/us/album/cq/1442666576?i=1442667022&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview128/v4/f5/b7/1a/f5b71abd-f998-0855-13ec-730af64f6ccf/mzaf_3007641257923014856.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/62/89/d662890b-f274-c4bb-104b-5e858fdd93ee/00602537735921.rgb.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/62/89/d662890b-f274-c4bb-104b-5e858fdd93ee/00602537735921.rgb.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/d6/62/89/d662890b-f274-c4bb-104b-5e858fdd93ee/00602537735921.rgb.jpg/100x100bb.jpg,,,1968-01-01T12:00:00Z,notExplicit,notExplicit,1,1,13,3,207760,USA,USD,Pop,True,,,,
track,song,273428126,1141107722,1141108077,Bon Iver,"22, A Million",715 - CR∑∑KS,"22, A Million",715 - CR∑∑KS,https://music.apple.com/us/artist/bon-iver/273428126?uo=4,https://music.apple.com/us/album/715-cr-ks/1141107722?i=1141108077&uo=4,https://music.apple.com/us/album/715-cr-ks/1141107722?i=1141108077&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/15/50/9f/15509fff-7de6-d02f-c1e5-e9fd895eae2b/mzaf_13774295518876123674.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/df/7d/90/df7d908a-b7ae-5565-4f89-40f8bc9440ab/656605230061.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/df/7d/90/df7d908a-b7ae-5565-4f89-40f8bc9440ab/656605230061.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/df/7d/90/df7d908a-b7ae-5565-4f89-40f8bc9440ab/656605230061.jpg/100x100bb.jpg,9.99,1.29,2016-09-30T07:00:00Z,notExplicit,notExplicit,1,1,10,3,132000,USA,USD,Alternative,True,,,,
track,song,1457270880,1375942008,1375943051,Cuco,Chiquito - EP,CR-V,Chiquito - EP,CR-V,https://music.apple.com/us/artist/cuco/1457270880?uo=4,https://music.apple.com/us/album/cr-v/1375942008?i=1375943051&uo=4,https://music.apple.com/us/album/cr-v/1375942008?i=1375943051&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/a6/f9/71/a6f97117-b951-de8a-99cd-71123277bed1/mzaf_11844515728492801497.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/91/f1/dc/91f1dc4f-01a7-ab37-b464-290c1ae4259e/5054526475724_1.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/91/f1/dc/91f1dc4f-01a7-ab37-b464-290c1ae4259e/5054526475724_1.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music125/v4/91/f1/dc/91f1dc4f-01a7-ab37-b464-290c1ae4259e/5054526475724_1.jpg/100x100bb.jpg,7.74,1.29,2018-04-06T12:00:00Z,notExplicit,notExplicit,1,1,6,6,147692,USA,USD,Alternative,True,,,,
track,song,1457270880,1359747780,1359747781,Cuco,CR-V - Single,CR-V,CR-V - Single,CR-V,https://music.apple.com/us/artist/cuco/1457270880?uo=4,https://music.apple.com/us/album/cr-v/1359747780?i=1359747781&uo=4,https://music.apple.com/us/album/cr-v/1359747780?i=1359747781&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/86/7d/0a/867d0aca-4d75-b285-5610-21e31d4df05e/mzaf_12578827968098673565.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/bf/e5/14/bfe514ae-bad6-356c-b3ee-c4cb0ccdbddd/dj.bwzfqghw.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/bf/e5/14/bfe514ae-bad6-356c-b3ee-c4cb0ccdbddd/dj.bwzfqghw.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music62/v4/bf/e5/14/bfe514ae-bad6-356c-b3ee-c4cb0ccdbddd/dj.bwzfqghw.jpg/100x100bb.jpg,1.29,1.29,2018-04-06T12:00:00Z,notExplicit,notExplicit,1,1,1,1,147692,USA,USD,Hip-Hop/Rap,True,,,,
track,song,81236305,1363320477,1363320564,DJ Flex,CR7 Afro Challenge - Single,CR7 Afro Challenge,CR7 Afro Challenge - Single,CR7 Afro Challenge,https://music.apple.com/us/artist/dj-flex/81236305?uo=4,https://music.apple.com/us/album/cr7-afro-challenge/1363320477?i=1363320564&uo=4,https://music.apple.com/us/album/cr7-afro-challenge/1363320477?i=1363320564&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/aa/22/fe/aa22fe50-b166-aa37-5450-51d6e76536a5/mzaf_14703338992833514204.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/96/49/81/96498156-92df-0b84-6cf8-6fed5e9693fe/053000019060_cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/96/49/81/96498156-92df-0b84-6cf8-6fed5e9693fe/053000019060_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music123/v4/96/49/81/96498156-92df-0b84-6cf8-6fed5e9693fe/053000019060_cover.jpg/100x100bb.jpg,1.29,1.29,2018-03-24T12:00:00Z,notExplicit,notExplicit,1,1,1,1,80952,USA,USD,Worldwide,True,,,,
track,song,1506569543,1710831312,1710831313,Salvador Leon,CR - Single,CR,CR - Single,CR,https://music.apple.com/us/artist/salvador-leon/1506569543?uo=4,https://music.apple.com/us/album/cr/1710831312?i=1710831313&uo=4,https://music.apple.com/us/album/cr/1710831312?i=1710831313&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/25/84/66/25846675-a366-3e27-45ad-31659e95797c/mzaf_16112323325616608146.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/68/f2/df/68f2dfcd-c37f-b431-df59-877e3c205d11/720665621159_cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/68/f2/df/68f2dfcd-c37f-b431-df59-877e3c205d11/720665621159_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/68/f2/df/68f2dfcd-c37f-b431-df59-877e3c205d11/720665621159_cover.jpg/100x100bb.jpg,1.29,1.29,2021-03-19T12:00:00Z,notExplicit,notExplicit,1,1,1,1,188505,USA,USD,Música Mexicana,True,,,,
track,song,1395510389,594823709,594823719,Substance,Session Elements,Cr,Session Elements,Cr,https://music.apple.com/us/artist/substance/1395510389?uo=4,https://music.apple.com/us/album/cr/594823709?i=594823719&uo=4,https://music.apple.com/us/album/cr/594823709?i=594823719&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview125/v4/d3/e5/c6/d3e5c62a-25d1-6a64-f969-f1b8f546f082/mzaf_4105022909948666831.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/05/ac/50/05ac504b-9386-68de-360f-be3b831579c6/4044693220037_cover.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/05/ac/50/05ac504b-9386-68de-360f-be3b831579c6/4044693220037_cover.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music115/v4/05/ac/50/05ac504b-9386-68de-360f-be3b831579c6/4044693220037_cover.jpg/100x100bb.jpg,9.99,0.99,1998-05-11T12:00:00Z,notExplicit,notExplicit,1,1,14,4,47156,USA,USD,Electronic,True,,,,
track,song,1634462322,1685014190,1685014191,Carlos Real,CR (I'm Here) - Single,CR (I'm Here),CR (I'm Here) - Single,CR (I'm Here),https://music.apple.com/us/artist/carlos-real/1634462322?uo=4,https://music.apple.com/us/album/cr-im-here/1685014190?i=1685014191&uo=4,https://music.apple.com/us/album/cr-im-here/1685014190?i=1685014191&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/4c/f9/d3/4cf9d347-38b6-d4de-8578-3665feb5d35d/mzaf_4046341296596172126.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ef/bc/dd/efbcdde4-e6a4-4c18-8e33-c9a9eae5cb3c/artwork.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ef/bc/dd/efbcdde4-e6a4-4c18-8e33-c9a9eae5cb3c/artwork.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music126/v4/ef/bc/dd/efbcdde4-e6a4-4c18-8e33-c9a9eae5cb3c/artwork.jpg/100x100bb.jpg,0.99,0.99,2023-05-19T12:00:00Z,notExplicit,notExplicit,1,1,1,1,202734,USA,USD,House,True,,,,
track,song,1798449098,1797074934,1797074941,goat (JP),Without References / Cindy Van Acker,Cr,Without References / Cindy Van Acker,Cr,https://music.apple.com/us/artist/goat-jp/1798449098?uo=4,https://music.apple.com/us/album/cr/1797074934?i=1797074941&uo=4,https://music.apple.com/us/album/cr/1797074934?i=1797074941&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview211/v4/35/2f/9d/352f9d2f-230e-ce11-2aff-8690217c794c/mzaf_12412418063961064334.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/65/88/7a/65887aa2-1ce7-e7b1-71b2-0f5f976aeeac/4062548111675.png/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/65/88/7a/65887aa2-1ce7-e7b1-71b2-0f5f976aeeac/4062548111675.png/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/65/88/7a/65887aa2-1ce7-e7b1-71b2-0f5f976aeeac/4062548111675.png/100x100bb.jpg,9.99,1.29,2025-03-14T12:00:00Z,notExplicit,notExplicit,1,1,6,6,504501,USA,USD,Rock,True,,,,
track,song,308754107,1266550546,1266550806,"ats-, TAKEHITO SHIMIZU & Toru Watanabe",仮面ライダーエグゼイド オリジナルTVサウンドトラック,CR,仮面ライダーエグゼイド オリジナルTVサウンドトラック,CR,https://music.apple.com/us/artist/ats/308754107?uo=4,https://music.apple.com/us/album/cr/1266550546?i=1266550806&uo=4,https://music.apple.com/us/album/cr/1266550546?i=1266550806&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview115/v4/de/19/6e/de196ee0-3bec-0928-2fda-d361cf2acf77/mzaf_3459458219780906311.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/62/10/f8/6210f8f3-6452-12cd-69f6-46aac01b72fe/AVZD-93712.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/62/10/f8/6210f8f3-6452-12cd-69f6-46aac01b72fe/AVZD-93712.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music128/v4/62/10/f8/6210f8f3-6452-12cd-69f6-46aac01b72fe/AVZD-93712.jpg/100x100bb.jpg,14.99,1.29,2017-08-16T12:00:00Z,notExplicit,notExplicit,3,2,40,10,85040,USA,USD,Soundtrack,True,4035426.0,Various Artists,,
track,song,940710524,1694343104,1694344209,Lil Uzi Vert,Pink Tape,CS,Pink Tape,CS,https://music.apple.com/us/artist/lil-uzi-vert/940710524?uo=4,https://music.apple.com/us/album/cs/1694343104?i=1694344209&uo=4,https://music.apple.com/us/album/cs/1694343104?i=1694344209&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/19/00/94/1900942c-c936-32a1-47c8-7de2469094e7/mzaf_8754053357936180953.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/29/a3/34/29a3341f-2cd6-9661-f8f7-e154478b8491/075679677983.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/29/a3/34/29a3341f-2cd6-9661-f8f7-e154478b8491/075679677983.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/29/a3/34/29a3341f-2cd6-9661-f8f7-e154478b8491/075679677983.jpg/100x100bb.jpg,9.99,1.29,2023-06-30T12:00:00Z,explicit,notExplicit,1,1,26,17,212041,USA,USD,Hip-Hop/Rap,True,,,,
track,song,940710524,1695226848,1695227760,Lil Uzi Vert,Pink Tape,CS,Pink Tape,CS,https://music.apple.com/us/artist/lil-uzi-vert/940710524?uo=4,https://music.apple.com/us/album/cs/1695226848?i=1695227760&uo=4,https://music.apple.com/us/album/cs/1695226848?i=1695227760&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview116/v4/81/66/e2/8166e2fd-7300-872c-cf52-fe8d5e2df30d/mzaf_4954185710366089404.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/11/65/d9/1165d9a5-a14f-3ced-00ca-9bc2e24026f8/075679676672.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/11/65/d9/1165d9a5-a14f-3ced-00ca-9bc2e24026f8/075679676672.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music221/v4/11/65/d9/1165d9a5-a14f-3ced-00ca-9bc2e24026f8/075679676672.jpg/100x100bb.jpg,9.99,1.29,2023-06-30T07:00:00Z,cleaned,notExplicit,1,1,26,17,212041,USA,USD,Hip-Hop/Rap,True,,,,
track,song,940710524,1701759121,1701759262,Lil Uzi Vert,Pink Tape: Boss Battle - EP,Cs,Pink Tape: Boss Battle - EP,Cs,https://music.apple.com/us/artist/lil-uzi-vert/940710524?uo=4,https://music.apple.com/us/album/cs/1701759121?i=1701759262&uo=4,https://music.apple.com/us/album/cs/1701759121?i=1701759262&uo=4,https://audio-ssl.itunes.apple.com/itunes-assets/AudioPreview126/v4/a2/4a/c5/a24ac5b6-bb44-96e3-00c9-e2ec17825949/mzaf_2901486877897467110.plus.aac.p.m4a,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/48/38/b4/4838b416-b9a0-8e82-a195-264fb3af8123/5059460226906.jpg/30x30bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/48/38/b4/4838b416-b9a0-8e82-a195-264fb3af8123/5059460226906.jpg/60x60bb.jpg,https://is1-ssl.mzstatic.com/image/thumb/Music116/v4/48/38/b4/4838b416-b9a0-8e82-a195-264fb3af8123/5059460226906.jpg/100x100bb.jpg,,,2023-06-30T12:00:00Z,explicit,notExplicit,1,1,5,3,212041,USA,USD,Hip-Hop/Rap,True,,,,
